hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:18356	ACER1	alkaline ceramidase 1	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3			ASAH3	N-acylsphingosine amidohydrolase (alkaline ceramidase) 3	Alkaline ceramidases	400	2003-09-29	2008-12-19	2008-12-19	2023-01-20	125981	ENSG00000167769	OTTHUMG00000180777	uc002mel.3	AF347024	NM_133492	CCDS12161	Q8TDN7	12783875	MGI:2181962	RGD:1588582			613491										HGNC:18356					3.5.1.23					HGNC:18356	"ENST00000301452.5|NM_133492.3"	
HGNC:23675	ACER2	alkaline ceramidase 2	protein-coding gene	gene with protein product	Approved	9p22.1	09p22.1	"FLJ41587|ALKCDase2"		ASAH3L	N-acylsphingosine amidohydrolase 3-like	Alkaline ceramidases	400	2004-05-28	2008-12-19	2008-12-19	2023-01-20	340485	ENSG00000177076	OTTHUMG00000019644	uc003zny.2	AK123581	NM_001010887	CCDS34992	Q5QJU3	18945876	MGI:1920932	RGD:1304629			613492										HGNC:23675					3.5.1.23					HGNC:23675	"ENST00000340967.3|NM_001010887.3"	
HGNC:54674	ACER2P1	ACER2 pseudogene 1	pseudogene	pseudogene	Approved	2q33.3	02q33.3							2019-11-27			2020-01-21	645978	ENSG00000180105				NG_030142																														
HGNC:16066	ACER3	alkaline ceramidase 3	protein-coding gene	gene with protein product	Approved	11q13.5	11q13.5	"FLJ11238|APHC"	alkaline phytoceramidase	PHCA	phytoceramidase, alkaline	Alkaline ceramidases	400	2002-01-03	2008-12-19	2008-12-19	2023-01-20	55331	ENSG00000078124	OTTHUMG00000165225	uc009yum.2	AF214454	NM_018367	"CCDS73352|CCDS76454|CCDS8247"	Q9NUN7	"11356846|18619555"	MGI:1913440	RGD:1561254			617036										HGNC:16066					3.5.1.23					HGNC:16066	"ENST00000532485.6|NM_018367.7"	HGNC:16066
HGNC:58067	ACER3-AS1	ACER antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	11q13.5	11q13.5					Antisense RNAs	1987	2024-08-09			2025-06-18	124902721	ENSG00000254988				XR_007062790			38083905																											
HGNC:108	ACHE	acetylcholinesterase (Yt blood group)	protein-coding gene	gene with protein product	Approved	7q22.1	07q22.1		Yt blood group	YT	"acetylcholinesterase (YT blood group)|acetylcholinesterase (Yt blood group)|acetylcholinesterase (Cartwright blood group)"	"Blood group antigens|Cholinesterase family"	"454|3435"	1989-06-02		2023-11-07	2023-11-07	43	ENSG00000087085	OTTHUMG00000157033	uc003uxi.4		NM_015831	"CCDS5709|CCDS5710|CCDS64736"	P22303	1380483	MGI:87876	RGD:69313	"Blood Group Antigen Mutation Database|http://www.ncbi.nlm.nih.gov/gv/mhc/xslcgi.cgi?cmd=bgmut/home|LRG_804|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_804.xml"		100740								S09.979		HGNC:108					3.1.1.7					HGNC:108	"ENST00000241069.11|NM_000665.5"	
HGNC:17066	ACIN1	apoptotic chromatin condensation inducer 1	protein-coding gene	gene with protein product	Approved	14q11.2	14q11.2	"KIAA0670|fSAP152"	functional spliceosome-associated protein 152	ACINUS	apoptotic chromatin condensation inducer in the nucleus	ASAP complex subunits	1236	2003-01-14	2004-04-01	2004-03-31	2023-01-20	22985	ENSG00000100813	OTTHUMG00000028716	uc001wit.5	AB014570	NM_014977	"CCDS53887|CCDS53888|CCDS53889|CCDS55905|CCDS91850|CCDS9587"	Q9UKV3	"9734811|10490026"	MGI:1891824	RGD:1311945			604562																				HGNC:17066	"ENST00000605057.6|NM_001386863.1"	
HGNC:4035	ACKR1	atypical chemokine receptor 1 (Duffy blood group)	protein-coding gene	gene with protein product	Approved	1q23.2	01q23.2	"CCBP1|GPD|Dfy|CD234"	"atypical chemokine receptor 1|glycoprotein D"	"FY|DARC"	"Duffy blood group|Duffy blood group, chemokine receptor|Duffy blood group, atypical chemokine receptor"	"Blood group antigens|CD molecules|Atypical chemokine receptors"	"454|471|1090"	2001-06-22	2014-04-04	2014-04-04	2023-01-20	2532	ENSG00000213088	OTTHUMG00000037182		U01839	NM_002036	"CCDS1183|CCDS44252"	Q16570	"8248172|7663520|16148"	MGI:1097689	RGD:1596198	LRG_801|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_801.xml		613665										HGNC:4035			CD234							HGNC:4035	"ENST00000368122.4|NM_002036.4"	
HGNC:1565	ACKR2	atypical chemokine receptor 2	protein-coding gene	gene with protein product	Approved	3p22.1	03p22.1	"CCR10|D6|CCR9"		"CMKBR9|CCBP2"	chemokine binding protein 2	Atypical chemokine receptors	1090	1998-04-28	2013-07-16	2013-07-16	2023-01-20	1238	ENSG00000144648	OTTHUMG00000186377		U94888	NM_001296	CCDS2706	O00590	"9364936|9405404|16148"	MGI:1891697	RGD:620323			602648										HGNC:1565										HGNC:1565	"ENST00000422265.6|NM_001296.5"	
HGNC:23692	ACKR3	atypical chemokine receptor 3	protein-coding gene	gene with protein product	Approved	2q37.3	02q37.3	"RDC1|GPR159"		"CMKOR1|CXCR7"	"chemokine orphan receptor 1|chemokine (C-X-C motif) receptor 7"	Atypical chemokine receptors	1090	2003-12-01	2013-07-16	2013-07-16	2023-06-07	57007	ENSG00000144476	OTTHUMG00000133295		BC008459	NM_020311	CCDS2516	P25106	"16107333|16148"	MGI:109562	RGD:620601		ACKR3	610376					469906					HGNC:23692										HGNC:23692	"ENST00000272928.4|NM_020311.3"	HGNC:23692
HGNC:1611	ACKR4	atypical chemokine receptor 4	protein-coding gene	gene with protein product	Approved	3q22.1	03q22.1	"CCR11|CCBP2|VSHK1|CCX-CKR|PPR1"		CCRL1	chemokine (C-C motif) receptor-like 1	Atypical chemokine receptors	1090	1999-02-18	2013-07-16	2013-07-16	2023-01-20	51554	ENSG00000129048	OTTHUMG00000159768		AF110640	NM_016557	CCDS3075	Q9NPB9	"10767544|16148"	MGI:2181676	RGD:1596453			606065										HGNC:1611										HGNC:1611	"ENST00000249887.3|NM_016557.4"	
HGNC:21142	ACKR4P1	ACKR4 pseudogene 1	pseudogene	pseudogene	Approved	6q24.1	06q24.1	dJ509I19.4		"CCRL1P|CCRL1P1"	"chemokine (C-C motif) receptor-like 1 pseudogene|C-C motif chemokine receptor like 1 pseudogene 1"			2003-11-26	2019-04-15	2019-04-15	2019-04-15	285737	ENSG00000225415	OTTHUMG00000015678			XM_208346																												HGNC:21142		
HGNC:13708	ACKR5	atypical chemokine receptor 5	protein-coding gene	gene with protein product	Approved	12q13.3	12q13.3	"hrhAMR|G10D|AM-R"		"ADMR|GPR182"	"adrenomedullin receptor|G protein-coupled receptor 182"	"G protein-coupled receptors, Class A orphans|Atypical chemokine receptors"	"262|1090"	2001-07-09	2025-04-28	2007-09-24	2025-04-28	11318	ENSG00000166856	OTTHUMG00000171005	uc001smk.4	Y13583	NM_007264	CCDS8927	O15218	"9535752|33875597|39952689"	MGI:109545	RGD:61903			605307										HGNC:13708										HGNC:13708	"ENST00000300098.3|NM_007264.4"	
HGNC:115	ACLY	ATP citrate lyase	protein-coding gene	gene with protein product	Approved	17q21.2	17q21.2	"ATPCL|CLATP|ACL"	ATP citrate synthase					1994-04-08			2023-01-20	47	ENSG00000131473	OTTHUMG00000133507	uc002hyg.4	X64330	NM_001096	"CCDS11412|CCDS11413"	P53396	"1371749|8088842"	MGI:103251	RGD:2018			108728										HGNC:115					2.3.3.8					HGNC:115	"ENST00000352035.7|NM_001096.3"	
HGNC:19288	ACMSD	aminocarboxymuconate semialdehyde decarboxylase	protein-coding gene	gene with protein product	Approved	2q21.3	02q21.3					MicroRNA protein coding host genes	1691	2002-10-08			2023-01-20	130013	ENSG00000153086	OTTHUMG00000131711	uc002ttz.4	AB071418	NM_001307983	"CCDS2173|CCDS77464"	Q8TDX5	12140278	MGI:2386323	RGD:620868			608889															4.1.1.45					HGNC:19288	"ENST00000356140.10|NM_138326.3"	HGNC:19288
HGNC:34504	ACNATP	acyl-CoA:amino acid N-acyltransferase, pseudogene	pseudogene	pseudogene	Approved	9q31.1	09q31.1		acid-CoA: amino acid N-acyltransferase, pseudogene	BAATP1	"bile acid-CoA:amino acid N-acyltransferase pseudogene 1|acyl-CoA:amino acid N-acyltransferase pseudogene"	Unitary pseudogenes	3418	2010-09-29	2018-07-18	2023-08-21	2023-08-21	347275	ENSG00000227411	OTTHUMG00000020374			NG_023464			"17116739|18538142"											PGOHUM00000304011														HGNC:34504		
HGNC:117	ACO1	aconitase 1	protein-coding gene	gene with protein product	Approved	9p21.1	09p21.1	"IRP1|IREBP"	"aconitate hydratase, cytoplasmic|soluble aconitase|cytosplasmic aconitase"	IREB1	aconitase 1, soluble			1989-01-01		2015-12-01	2023-01-20	48	ENSG00000122729	OTTHUMG00000019740	uc003zqw.5	M58510	NM_002197	CCDS6525	P21399	"2172968|2771641"	MGI:87879	RGD:2019			100880					469908										4.2.1.3					HGNC:117	"ENST00000309951.8|NM_002197.3"	
HGNC:118	ACO2	aconitase 2	protein-coding gene	gene with protein product	Approved	22q13.2	22q13.2	ACONM	"aconitate hydratase, mitochondrial|mitochondrial aconitase"		aconitase 2, mitochondrial			1986-01-01		2015-12-01	2023-01-20	50	ENSG00000100412	OTTHUMG00000030544	uc003bac.3	AH006514	NM_001098	CCDS14017	Q99798	10591208	MGI:87880	RGD:621360			100850					317699										4.2.1.3					HGNC:118	"ENST00000216254.9|NM_001098.3"	HGNC:118
HGNC:56989	ACO2P1	ACO2 pseudogene 1	pseudogene	pseudogene	Approved	22q12.3	22q12.3							2023-11-29			2023-11-29	441996	ENSG00000235485				NG_022871														PGOHUM00000297526																
HGNC:56990	ACO2P2	ACO2 pseudogene 2	pseudogene	pseudogene	Approved	1q42.3	01q42.3							2023-11-29			2023-11-29	343508	ENSG00000235371				NG_029282														PGOHUM00000296824																
HGNC:33904	ACOD1	aconitate decarboxylase 1	protein-coding gene	gene with protein product	Approved	13q22.3	13q22.3	CAD		IRG1	immunoresponsive 1 homolog (mouse)			2007-11-27	2016-03-07	2016-03-07	2023-01-20	730249	ENSG00000102794	OTTHUMG00000017098	uc031qmi.3		NM_001258406	CCDS58299	A6NK06	"12893884|23610393"	MGI:103206	RGD:1563454			615275										HGNC:33904					4.1.1.6					HGNC:33904	"ENST00000377462.6|NM_001258406.2"	
HGNC:33128	ACOT1	acyl-CoA thioesterase 1	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"ACH2|CTE-1|LACH2"				Acyl-CoA thioesterases	41	2006-08-30			2023-01-20	641371	ENSG00000184227	OTTHUMG00000171607	uc001xol.2	DQ082754	NM_001037161	CCDS32117	Q86TX2	"16103133|16940157"	MGI:1349396	RGD:70894			614313																				HGNC:33128	"ENST00000311148.9|NM_001037161.2"	
HGNC:18431	ACOT2	acyl-CoA thioesterase 2	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"Mte1|ZAP128"	mitochondrial acyl-CoA thioesterase 1			Acyl-CoA thioesterases	41	2005-09-08			2023-01-20	10965	ENSG00000119673	OTTHUMG00000171608	uc059ddl.1	"AY005822|AK001939"	NM_006821	CCDS9816	P49753	"16103133|16940157"	MGI:2159605	RGD:621055			609972								S09.942												HGNC:18431	"ENST00000238651.10|NM_006821.6"	
HGNC:19748	ACOT4	acyl-CoA thioesterase 4	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"FLJ31235|PTE-Ib|PTE2B"				Acyl-CoA thioesterases	41	2005-09-08			2023-01-20	122970	ENSG00000177465	OTTHUMG00000169485	uc001xoo.4	BC031799	NM_152331	CCDS9817	Q8N9L9	"16103133|16940157"	MGI:2159621	RGD:1596753			614314								S09.943												HGNC:19748	"ENST00000326303.5|NM_152331.4"	
HGNC:58578	ACOT4P1	ACOT4 pseudogene 1	pseudogene	pseudogene	Approved	19q13.12	19q13.12							2025-07-18			2025-07-18	644189	ENSG00000267142				NR_033748																														
HGNC:33159	ACOT6	acyl-CoA thioesterase 6	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3			C14orf42	chromosome 14 open reading frame 42	Acyl-CoA thioesterases	41	2006-10-23			2023-01-20	641372	ENSG00000205669	OTTHUMG00000171609	uc001xop.3	"DQ082756|BF109853"	NM_001037162	"CCDS32118|CCDS91900"	Q3I5F7	16940157	MGI:1921287	RGD:1309669			614267								S09.944												HGNC:33159	"ENST00000645972.2|NM_001365788.1"	
HGNC:24157	ACOT7	acyl-CoA thioesterase 7	protein-coding gene	gene with protein product	Approved	1p36.31	01p36.31	"BACH|ACH1|ACT|CTE-II|LACH1|MGC1126|hBACH"	"brain acyl CoA hydrolase|Long chain acyl-CoA thioester hydrolase"			Acyl-CoA thioesterases	41	2005-09-07			2024-07-12	11332	ENSG00000097021	OTTHUMG00000001295	uc001ams.4	AB074417	NM_007274	"CCDS30573|CCDS65|CCDS66|CCDS67"	O00154	"10578051|16103133|16940157"	MGI:1917275	RGD:628856			602587															3.1.2.2					HGNC:24157	"ENST00000361521.9|NM_007274.4"	
HGNC:15919	ACOT8	acyl-CoA thioesterase 8	protein-coding gene	gene with protein product	Approved	20q13.12	20q13.12	"hACTE-III|hTE|PTE-2|NAP1"	"choloyl-CoA hydrolase|Nef (lentivirus myristoylated factor) associated protein 1"	PTE1	"peroxisomal acyl-CoA thioesterase|peroxisomal acyl-CoA thioesterase 1"	Acyl-CoA thioesterases	41	2001-08-01	2005-09-19	2005-09-19	2023-03-15	10005	ENSG00000101473	OTTHUMG00000033045	uc002xqa.3	AF014404	NM_183386	CCDS13378	O14734	"10092594|9153233|16103133|16940157"	MGI:2158201	RGD:70368			608123															3.1.2.27					HGNC:15919	"ENST00000217455.9|NM_005469.4"	
HGNC:17152	ACOT9	acyl-CoA thioesterase 9	protein-coding gene	gene with protein product	Approved	Xp22.11	Xp22.11	"CGI-16|MT-ACT48|ACATE2"				Acyl-CoA thioesterases	41	2005-09-08			2023-01-20	23597	ENSG00000123130	OTTHUMG00000021257	uc004dap.4	AF132950	NM_012332	"CCDS35216|CCDS43924|CCDS83460"	Q9Y305	"10383425|10810093|16103133|16940157"	MGI:1928939	RGD:1359188	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/ACOT9		300862																				HGNC:17152	"ENST00000379303.10|NM_001037171.2"	
HGNC:18156	ACOT11	acyl-CoA thioesterase 11	protein-coding gene	gene with protein product	Approved	1p32.3	01p32.3	"STARD14|BFIT|KIAA0707|BFIT1|THEM1"	StAR-related lipid transfer (START) domain containing 14	THEA	thioesterase, adipose associated	"Acyl-CoA thioesterases|StAR related lipid transfer domain containing"	"41|759"	2002-03-11	2005-09-08	2005-09-08	2023-01-20	26027	ENSG00000162390	OTTHUMG00000009891	uc001cxm.3	AB014607	NM_015547	"CCDS592|CCDS593"	Q8WXI4	"11696000|16103133|16940157"	MGI:1913736	RGD:2324815			606803															3.1.2.-					HGNC:18156	"ENST00000343744.7|NM_147161.4"	
HGNC:24436	ACOT12	acyl-CoA thioesterase 12	protein-coding gene	gene with protein product	Approved	5q14.1	05q14.1	"Cach|THEAL|STARD15"	StAR-related lipid transfer (START) domain containing 15			"Acyl-CoA thioesterases|StAR related lipid transfer domain containing"	"41|759"	2005-09-08			2023-01-20	134526	ENSG00000172497	OTTHUMG00000131305	uc003khl.5	AB078619	NM_130767	CCDS4055	Q8WYK0	"16103133|16940157"	MGI:1921406	RGD:619752			614315																				HGNC:24436	"ENST00000307624.8|NM_130767.3"	
HGNC:59089	ACOT12-DT	ACOT12 divergent transcript	non-coding RNA	RNA, long non-coding	Approved	5q14.1	05q14.1					Divergent transcripts	1990	2026-01-09			2026-01-09		ENSG00000300735																																		
HGNC:20999	ACOT13	acyl-CoA thioesterase 13	protein-coding gene	gene with protein product	Approved	6p22.3	06p22.3	HT012		THEM2	thioesterase superfamily member 2	Acyl-CoA thioesterases	41	2003-05-02	2009-05-05	2009-05-05	2023-01-20	55856	ENSG00000112304	OTTHUMG00000014359	uc003nek.4	AF220186	NM_018473	"CCDS4558|CCDS54972"	Q9NPJ3	"16934754|19405909"	MGI:1914084	RGD:1306513			615652																				HGNC:20999	"ENST00000230048.5|NM_018473.4"	
HGNC:119	ACOX1	acyl-CoA oxidase 1	protein-coding gene	gene with protein product	Approved	17q25.1	17q25.1	PALMCOX	palmitoyl-CoA oxidase		"acyl-Coenzyme A oxidase 1, palmitoyl|acyl-CoA oxidase 1, palmitoyl"	Flavoproteins	2258	1994-02-11		2016-06-01	2023-03-15	51	ENSG00000161533	OTTHUMG00000180027	uc002jqe.5	U03254	NM_001185039	"CCDS11734|CCDS11735"	Q15067	8159712	MGI:1330812	RGD:619757			609751					117738										1.3.3.6					HGNC:119	"ENST00000293217.10|NM_004035.7"	HGNC:119
HGNC:120	ACOX2	acyl-CoA oxidase 2	protein-coding gene	gene with protein product	Approved	3p14.3	03p14.3	"BRCACOX|BRCOX|THCCox"	"trihydroxycoprostanoyl-CoA oxidase|3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestanoyl-CoA 24-hydroxylase|branched chain acyl-CoA oxidase"		"acyl-Coenzyme A oxidase 2, branched chain|acyl-CoA oxidase 2, branched chain"	Flavoproteins	2258	1998-09-17		2016-06-01	2023-07-21	8309	ENSG00000168306	OTTHUMG00000159154	uc003dkl.4	X95190	NM_003500	CCDS33775	Q99424	"8943006|9070889"	MGI:1934852	RGD:628684			601641					469910										1.17.99.3					HGNC:120	"ENST00000302819.10|NM_003500.4"	HGNC:120
HGNC:121	ACOX3	acyl-CoA oxidase 3, pristanoyl	protein-coding gene	gene with protein product	Approved	4p16.1	04p16.1				acyl-Coenzyme A oxidase 3, pristanoyl	Flavoproteins	2258	1998-09-17		2010-04-30	2023-01-20	8310	ENSG00000087008	OTTHUMG00000090509	uc003glc.5	Y11411	NM_001101667	"CCDS3401|CCDS47017"	O15254	9271077	MGI:1933156	RGD:69245			603402															1.3.3.6					HGNC:121	"ENST00000356406.10|NM_003501.3"	
HGNC:25621	ACOXL	acyl-CoA oxidase like	protein-coding gene	gene with protein product	Approved	2q13	02q13	"FLJ11042|ACOX4"			acyl-Coenzyme A oxidase-like	Flavoproteins	2258	2004-02-13		2017-02-20	2023-03-15	55289	ENSG00000153093	OTTHUMG00000131257	uc021vmm.2		NM_018308	"CCDS42730|CCDS46389|CCDS92841"	Q9NUZ1	20558530	MGI:1921371	RGD:1306814																							HGNC:25621	"ENST00000439055.6|NM_001142807.4"	
HGNC:41112	ACOXL-AS1	ACOXL antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	2q13	02q13					Antisense RNAs	1987	2016-11-11			2016-11-11	400997	ENSG00000204581	OTTHUMG00000153643			NR_122074																									URS000075CC59			HGNC:41112		
HGNC:122	ACP1	acid phosphatase 1	protein-coding gene	gene with protein product	Approved	2p25.3	02p25.3	"HAAP|LMW-PTP|LMWPTP"	"acid phosphatase of erythrocyte|low molecular weight phosphotyrosine protein phosphatase|red cell acid phosphatase"		acid phosphatase 1, soluble	"Class II Cys-based phosphatases|Acid phosphatases"	"712|1071"	1986-01-01		2017-09-15	2023-03-15	52	ENSG00000143727	OTTHUMG00000086933	uc002qwg.4	M87546	NM_004300	"CCDS1639|CCDS1640|CCDS46217"	P24666	"457131|1587862|8586411"	MGI:87881	RGD:2020			171500															3.1.3.2					HGNC:122	"ENST00000272065.10|NM_004300.4"	
HGNC:123	ACP2	acid phosphatase 2, lysosomal	protein-coding gene	gene with protein product	Approved	11p11.2	11p11.2	LAP	lysosomal acid phosphatase			Acid phosphatases	1071	1986-01-01			2023-03-15	53	ENSG00000134575	OTTHUMG00000166949	uc001nei.3	X15525	NM_001610	"CCDS76402|CCDS76403|CCDS76404|CCDS7928|CCDS91470"	P11117	975882	MGI:87882	RGD:2021			171650															3.1.3.2					HGNC:123	"ENST00000672073.1|NM_001610.4"	HGNC:123
HGNC:125	ACP3	acid phosphatase 3	protein-coding gene	gene with protein product	Approved	3q22.1	03q22.1	"ACP-3|PAP|TM-PAP"	prostatic acid phosphatase	ACPP	acid phosphatase, prostate	Acid phosphatases	1071	1989-05-30	2019-09-19	2019-09-19	2023-01-20	55	ENSG00000014257	OTTHUMG00000159650	uc010htp.3		NM_001099	"CCDS3073|CCDS46916|CCDS77818"	P15309	"1375464|2842184"	MGI:1928480	RGD:2023			171790															3.1.3.2					HGNC:125	"ENST00000336375.10|NM_001099.5"	
HGNC:14376	ACP4	acid phosphatase 4	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33		testicular acid phosphatase	ACPT	acid phosphatase, testicular	Acid phosphatases	1071	2001-07-13	2017-06-23	2017-06-23	2023-01-20	93650	ENSG00000142513	OTTHUMG00000182961	uc002pta.1	AF321918	NM_033068	CCDS12802	Q9BZG2	11414767	MGI:3644563	RGD:1308270			606362																				HGNC:14376	"ENST00000270593.2|NM_033068.3"	HGNC:14376
HGNC:124	ACP5	acid phosphatase 5, tartrate resistant	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	"TRAP|HPAP|TRAcP"	"tartrate-resistant acid phosphatase|human purple acid phosphatase"			Acid phosphatases	1071	1989-02-23			2023-01-20	54	ENSG00000102575	OTTHUMG00000182036	uc002msi.5	X14618	NM_001111034	CCDS12265	P13686	"8449511|2338077"	MGI:87883	RGD:2022	LRG_1218|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1218.xml		171640					259358										3.1.3.2					HGNC:124	"ENST00000648477.1|NM_001611.5"	HGNC:124
HGNC:29609	ACP6	acid phosphatase 6, lysophosphatidic	protein-coding gene	gene with protein product	Approved	1q21.2	01q21.2	"LPAP|ACPL1"	lysophosphatidic acid phosphatase			Acid phosphatases	1071	2004-07-09			2023-01-20	51205	ENSG00000162836	OTTHUMG00000014019	uc001epr.3	BC009965	NM_016361	CCDS928	Q9NPH0	"12010880|10506173"	MGI:1931010	RGD:1306336			611471					469912															HGNC:29609	"ENST00000583509.7|NM_016361.5"	
HGNC:33781	ACP7	acid phosphatase 7, tartrate resistant (putative)	protein-coding gene	gene with protein product	Approved	19q13.2	19q13.2	"FLJ16165|PAPL1|PAPL"	purple acid phosphatase long form 1			Acid phosphatases	1071	2015-11-18			2023-01-20	390928	ENSG00000183760	OTTHUMG00000182799			NM_001004318	"CCDS33018|CCDS86764"	Q6ZNF0	16793224	MGI:2142121	RGD:1585399			610490																				HGNC:33781	"ENST00000331256.10|NM_001004318.3"	
HGNC:126	ACR	acrosin	protein-coding gene	gene with protein product	Approved	22q13.33	22q13.33		"preproacrosin|acrosin light and heavy chain prepropeptide"					1989-05-19		2012-10-23	2023-01-20	49	ENSG00000100312	OTTHUMG00000150155	uc003bnh.5	CR456366	NM_001097	CCDS14101	P10323	"2298447|12398221"	MGI:87884	RGD:2024			102480								S01.223		HGNC:126					3.4.21.10					HGNC:126	"ENST00000216139.10|NM_001097.3"	
HGNC:17195	ACRBP	acrosin binding protein	protein-coding gene	gene with protein product	Approved	12p13.31	12p13.31	"SP32|OY-TES-1|CT23"	"proacrosin binding protein sp32|cancer/testis antigen 23"			Armadillo like helical domain containing	1492	2001-11-19			2023-01-20	84519	ENSG00000111644	OTTHUMG00000168715	uc001qpu.2	AB051833	NM_032489	CCDS8554	Q8NEB7	11248070	MGI:1859515	RGD:1564880			608352																				HGNC:17195	"ENST00000229243.7|NM_032489.3"	
